x,y,fid,id,tsevent_id,year,month,day,date_strin,arr_day,arr_hour,arr_min,trav_hours,trav_mins,period,first_moti,latitude,longitude,location,location_n,area,country,region_cod,runup_ht,runup_ht_r,runup_hori,type_measu,type_mea_1,damage_mil,damage_amo,damage_des,deaths,deaths_amo,deaths_des,injuries,injuries_a,injuries_d,houses_des,houses_amo,houses_d_1,houses_dam,houses_d_2,houses_d_3,comments,doubtful,dist_from,event_regi,event_re_1,pred_trav,pred_trav1,url,tsevent_ur,hour,minute,second,region,cause_code,cause,event_vali,event_va_1,eq_mag_unk,eq_mag_mb,eq_mag_ms,eq_mag_mw,eq_mag_ml,eq_mag_mfa,eq_magnitu,eq_magni_1,eq_depth,max_event,ts_mt_abe,ts_mt_ii,ts_intensi,missing,missing_am,missing_de,warning_st,num_runup,id_runup,has_ref,id_ref,slides_url,num_slides,map_slide,map_eq_id,damage_m_1,damage_a_1,damage_tot,houses_d_4,houses_a_1,houses_tot,deaths_tot,deaths_a_1,deaths_t_1,injuries_t,injuries_1,injuries_2,missing_to,missing_1,missing_2,map_vol_id,houses_d_5,houses_d_6,houses_d_7,num_deposi
-77.67,-10.82,6025,1259,1075,1877,5,10,1877/05/10,0,0,0,0,0,0,,-10.82,-77.67,POINT(-77.67 -10.82),SUPE,,PERU,89,1,2,36,1,Eyewitness measurement,0,0,,0,0,,0,0,,0,0,,0,0,,"At Supe, oscillations in sea level occurred for 24 hours with a period of 10 minutes. The first flood tide advanced 30 m (100 feet) up the beach. The second tide, the highest, advanced 6 m (20 feet) further and rose 1 m (3 feet) higher than the first one",,1413,89,West Coast of South America,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=1259","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1075",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-82.25,9.333,6026,5988,2202,1991,4,22,1991/04/22,0,0,0,0,0,0,F,9.333,-82.25,POINT(-82.25 9.333),BOCAS DEL TORO,,PANAMA,74,0.6,1,100,1,Eyewitness measurement,0,0,,0,0,,0,0,,0,0,,0,0,,"Camacho (Reference #1574) reported that shortly after the earthquake, ""the sea receded and Las Delicias sand bank that usually is covered by two to three feet of water emerged to the surface like a submarine for five to seven minutes. After this time per",,98,74,Caribbean Sea,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=5988","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=2202",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-78.7,-7.58,6027,1260,1075,1877,5,10,1877/05/10,0,0,0,0,0,0,,-7.58,-78.7,POINT(-78.7 -7.58),TAMBO,,PERU,89,4,3,0,1,Eyewitness measurement,0,0,,0,0,,0,0,,0,0,,0,0,,"At Tambo, the largest wave, 3 m (10 feet) higher than the highest high tide mark was recorded at 1:40. Subsequent rises occurred at 2:35 and 3:15, the last coinciding with the diurnal flood tide. Strong oscillations in level with a period of 10-20 minute",,1781,89,West Coast of South America,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=1260","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1075",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-90.283,-0.433,6028,6010,2213,1992,9,2,1992/09/02,2,2,38,0,0,0,,-0.433,-90.283,POINT(-90.283 -0.433),"BALTRA ISLAND, GALAPAGOS ISLANDS",,ECUADOR,89,0.56,1,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,,,1393,88,West Coast of North and Central America,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=6010","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=2213",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-109.45,-27.15,6029,6013,2213,1992,9,2,1992/09/02,2,7,51,0,0,0,,-27.15,-109.45,POINT(-109.45 -27.15),EASTER ISLAND,ISLA DE PASCUA,CHILE,89,0.42,1,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,,,4940,88,West Coast of North and Central America,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=6013","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=2213",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-170.689,-14.2766,6030,29819,5557,2014,4,1,2014/04/01,2,14,45,14,58,18,,-14.2766,-170.689,POINT(-170.689 -14.2766),"PAGO PAGO, AMERICAN SAMOA",AS,USA TERRITORY,81,0.35,1,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,"Tide gauge type = Aquatrak, Zero to peak (meters) =0.343, Peak to peak (meters) =0.705, period 18 minutes. (reference #10879)",,10480,89,West Coast of South America,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=29819","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=5557",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-157.79,21.433,8004,5484,2080,1975,11,29,1975/11/29,0,0,0,0,0,10,,21.433,-157.79,POINT(-157.79 21.433),"MOKUOLOE-COCONUT IS, OAHU",HI,USA,80,0.1,1,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,,,362,80,"Hawaii, Johnston Atoll, Midway I",0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=5484","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=2080",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-149.5726,-17.5331,6031,29824,5557,2014,4,1,2014/04/01,2,12,2,12,15,18,R,-17.5331,-149.5726,POINT(-149.5726 -17.5331),"PAPEETE, TAHITI",,FRENCH POLYNESIA,81,0.09,1,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,"Tide gauge type = pressure sensor, Zero to peak (meters) =0.090 , Peak to peak (meters) =0.171, period 17:30 minutes. (reference #10879)",,8226,89,West Coast of South America,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=29824","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=5557",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-80.9,-2.23,6032,6014,2213,1992,9,2,1992/09/02,2,3,29,0,0,0,,-2.23,-80.9,POINT(-80.9 -2.23),LA LIBERTAD,,ECUADOR,89,0.09,1,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,,,1709,88,West Coast of North and Central America,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=6014","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=2213",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-162.09,5.89,6033,29826,5557,2014,4,1,2014/04/01,2,14,18,14,31,12,,5.89,-162.09,POINT(-162.09 5.89),PALMYRA ISLAND,UM,USA TERRITORY,81,0.02,1,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,"Tide gauge type = pressure sensor, Zero to peak (meters) =0.027, Peak to peak (meters) =0.049, period 12 minutes. (reference #10879)",,10363,89,West Coast of South America,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=29826","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=5557",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-86.0,11.3,6034,6017,2213,1992,9,2,1992/09/02,0,0,0,0,0,0,,11.3,-86,POINT(-86 11.3),EL POPOYO,,NICARAGUA,88,6,4,0,1,Eyewitness measurement,0,0,,0,0,,0,0,,0,0,,0,0,,,,154,88,West Coast of North and Central America,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=6017","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=2213",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-78.55,2.46,6035,7388,1331,1906,1,31,1906/01/31,0,0,0,0,0,0,,2.46,-78.55,POINT(-78.55 2.46),CABALLOS,,COLOMBIA,89,0,0,0,1,Eyewitness measurement,0,1,Limited (<$1 million),8,1,Few (~1 to 50 people),0,0,,0,0,,0,0,,"<P>Latitude and longitude are estimates.
<P>Among the settlements which suffered most were Cabo Manglares, Trujillo, Boca Grande, El Bajito, Domingo Ortiz, El Pinal, Chilbi, Salahonda and Morro-o-Salahonda (4). Hojas Blancas (10), San Ignacio (22), San",,366,89,West Coast of South America,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=7388","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1331",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-85.9,11.25,6036,6018,2213,1992,9,2,1992/09/02,0,0,0,0,0,0,,11.25,-85.9,POINT(-85.9 11.25),MARSELLA,,NICARAGUA,88,8,4,0,1,Eyewitness measurement,0,0,,0,0,,0,0,,0,0,,0,0,,,,166,88,West Coast of North and Central America,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=6018","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=2213",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-77.133,-11.75,6037,1244,1075,1877,5,10,1877/05/10,0,0,0,0,0,0,,-11.75,-77.133,POINT(-77.133 -11.75),ANCON,,PERU,89,1.5,2,0,1,Eyewitness measurement,0,0,,0,0,,0,0,,0,0,,0,0,,"At Ancon, the tsunami was observed from 2:00 until 6:00 on the 10th; a tidal wave was noted first; a flood and ebb tide lasted about 5 minutes each; the first of these waves was the largest, reaching a height of 1.2-1.5 m (4-5 feet) and flooding the shor",,1294,89,West Coast of South America,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=1244","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1075",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-78.3,-9.5,6038,1246,1075,1877,5,10,1877/05/10,10,6,0,5,0,0,,-9.5,-78.3,POINT(-78.3 -9.5),CASMA,,PERU,89,2,3,0,1,Eyewitness measurement,0,0,,0,0,,0,0,,0,0,,0,0,,"At Casma at 0:30, not long before the onset of the maximal
diurnal flood tide, a wave passing 25 m (75 feet) inland was noted. The second wave was larger and flooded the wares and vessels lying onshore. The greatest, the third wave, completely flooded t",,1574,89,West Coast of South America,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=1246","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1075",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-138.687727799999948,-10.514244439999977,6039,27639,3229,1999,9,13,1999/09/13,0,0,0,0,0,0,,-10.514244,-138.687728,POINT(-138.687728 -10.514244),"B/W SCHOOL AND MOTUTAPU, OMOA",FATU HIVA,FRENCH POLYNESIA,81,3,3,0,5,"Runup height, post-tsunami survey measurement",0,0,,0,0,,0,0,,0,0,,0,0,,"Date Surveyed: 4 Oct 1999. Latitude and longitude are approximate. (Reference #3395).",,2,81,"E Coast Australia, New Zealand, South Pacific Is.",0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=27639","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=3229",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-138.6891111,-10.515861109999944,6040,27640,3229,1999,9,13,1999/09/13,0,0,0,0,0,0,,-10.515861,-138.689111,POINT(-138.689111 -10.515861),"TAHAOA BEACH, OMOA",FATU HIVA,FRENCH POLYNESIA,81,7,4,0,5,"Runup height, post-tsunami survey measurement",0,0,,0,0,,0,0,,0,0,,0,0,,"Date Surveyed: 4 Oct 1999. Latitude and longitude are approximate. (Reference #3395).",,2,81,"E Coast Australia, New Zealand, South Pacific Is.",0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=27640","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=3229",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-157.867,21.3067,8005,5489,2080,1975,11,29,1975/11/29,29,15,41,0,54,12,R,21.3067,-157.867,POINT(-157.867 21.3067),"HONOLULU, OAHU, HI",HI,USA,80,0.1,1,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,,,360,80,"Hawaii, Johnston Atoll, Midway I",0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=5489","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=2080",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-138.685538899999983,-10.511816669999975,6041,27641,3229,1999,9,13,1999/09/13,0,0,0,0,0,0,,-10.511817,-138.685539,POINT(-138.685539 -10.511817),"VAITOPII RIVER BRIDGE, OMOA",FATU HIVA,FRENCH POLYNESIA,81,3,3,130,5,"Runup height, post-tsunami survey measurement",0,0,,0,0,,0,0,,0,0,,0,0,,"Date Surveyed: 4 Oct 1999. Latitude and longitude are approximate.
<P>The extent of inundation was further documented by fine-grained coral sand deposits at the river bridge, at a distance of 130 m from the shore, and at an altitude of 3 m. According to",,2,81,"E Coast Australia, New Zealand, South Pacific Is.",0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=27641","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=3229",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-77.61,-11.107,6042,11697,424,1746,10,29,1746/10/29,0,0,0,0,0,0,,-11.107,-77.61,POINT(-77.61 -11.107),HUACHO,,PERU,89,0,0,0,1,Eyewitness measurement,0,0,,0,0,,0,0,,0,0,,0,0,,"Near Huacho, the road was completely inundated, and the vehicles that happened to be on the road, along with the mules and cargo, were swept away by the receding water. (reference #415)",,109,89,West Coast of South America,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=11697","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=424",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-138.664683299999979,-10.463811109999945,6043,27642,3229,1999,9,13,1999/09/13,0,0,0,0,0,0,,-10.463811,-138.664683,POINT(-138.664683 -10.463811),HANAVAVE,FATU HIVA,FRENCH POLYNESIA,81,1.9,2,12.5,5,"Runup height, post-tsunami survey measurement",0,0,,0,0,,0,0,,0,0,,0,0,,"Date Surveyed: 4 Oct 1999. Latitude and longitude are approximate.
<P>At Hanavave, the second village of the island, location in the Baies des Vierges, 5.7 km NNE along the western coast, the runup reached only 1.9 m, and the waves penetrated a mere 12.",,6,81,"E Coast Australia, New Zealand, South Pacific Is.",0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=27642","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=3229",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-169.67776,-14.17201,6044,18263,4440,2009,9,29,2009/09/29,0,0,0,0,0,0,,-14.17201,-169.67776,POINT(-169.67776 -14.17201),"OFU VILLAGE, OFU ISLAND",AS,USA TERRITORY,81,3.53,3,53.2,5,"Runup height, post-tsunami survey measurement",0,0,,0,0,,0,0,,0,0,,0,0,,"Table 1b, Point# 22, Watermark Category: house foundation, Note: eyewitness (reference #8422, Okal et al, 2010)",,298,81,"E Coast Australia, New Zealand, South Pacific Is.",0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=18263","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=4440",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-170.689,-14.2766,6045,6257,2246,1995,5,16,1995/05/16,0,0,0,0,0,0,,-14.2766,-170.689,POINT(-170.689 -14.2766),"PAGO PAGO, AMERICAN SAMOA",AS,USA TERRITORY,81,0.05,1,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,,,2261,82,"New Caledonia, New Guinea, Solomon Is., Vanuatu",0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=6257","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=2246",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-80.117,-26.283,6046,11023,3168,2007,8,15,2007/08/15,16,1,42,2,1,8,R,-26.283,-80.117,POINT(-80.117 -26.283),SAN FELIX,VALPARAISO,CHILE,89,0.27,1,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,,,1481,89,West Coast of South America,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=11023","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=3168",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-82.25,9.333,6047,30633,5573,1904,12,20,1904/12/20,0,0,0,0,0,0,,9.333,-82.25,POINT(-82.25 9.333),BOCAS DEL TORO,,PANAMA,74,0,0,0,1,Eyewitness measurement,0,0,,0,0,,0,0,,0,0,,0,0,,,,62,74,Caribbean Sea,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=30633","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=5573",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-140.0958,-8.9148,6048,11031,3168,2007,8,15,2007/08/15,16,9,43,10,2,12,,-8.9148,-140.0958,POINT(-140.0958 -8.9148),"NUKU HIVA ISLAND, MARQUESAS ISLANDS",,FRENCH POLYNESIA,81,0.3,1,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,,,6930,89,West Coast of South America,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=11031","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=3168",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-170.689,-14.2766,6049,3296,1829,1952,11,4,1952/11/04,5,2,41,9,42,18,F,-14.2766,-170.689,POINT(-170.689 -14.2766),"PAGO PAGO, AMERICAN SAMOA",AS,USA TERRITORY,81,0.9,1,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,"Some damage, but few details reported.  (Ref #236)",,7965,86,Kamchatka and Kuril Islands,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=3296","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1829",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-84.833,9.967,6050,3317,1829,1952,11,4,1952/11/04,5,9,10,16,12,0,,9.967,-84.833,POINT(-84.833 9.967),PUNTARENAS,,COSTA RICA,88,0.3,1,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,,,10746,86,Kamchatka and Kuril Islands,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=3317","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1829",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-156.788,21.176,8006,543,626,1819,4,12,1819/04/12,0,0,0,0,0,0,,21.176,-156.788,POINT(-156.788 21.176),"HAKAAANO, MOLOKAI, HI",HI,USA,80,0,0,0,1,Eyewitness measurement,0,1,Limited (<$1 million),0,0,,0,0,,3,1,Few (~1 to 50 houses),0,0,,"A huge wave ran into Hakaano, breaking there, destroying three houses, smashing to bits four native canoes. In a letter to the Hawiian language newspaper <I>Ka Hae Hawaii</i> of December 12, 1860, J.W. Timoteo in reference to the December 1, 1860, tsunam",,10621,89,West Coast of South America,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=543","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=626",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-90.3117,-0.7533,6051,11032,3168,2007,8,15,2007/08/15,16,4,17,4,36,70,,-0.7533,-90.3117,POINT(-90.3117 -0.7533),"SANTA CRUZ I., GALAPAGOS ISLANDS",,ECUADOR,89,0.27,1,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,,,2063,89,West Coast of South America,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=11032","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=3168",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-80.9,-2.23,6052,3319,1829,1952,11,4,1952/11/04,5,10,46,17,48,0,,-2.23,-80.9,POINT(-80.9 -2.23),LA LIBERTAD,,ECUADOR,89,1.89,2,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,,,12117,86,Kamchatka and Kuril Islands,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=3319","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1829",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
